5.07111e-07,-0.000411739
5.09469e-07,0.0047449
5.11828e-07,0.00863774
5.14187e-07,0.00443929
5.16545e-07,8.2761e-05
5.18904e-07,0.00323781
5.21263e-07,0.00784776
5.23621e-07,0.00523719
5.2598e-07,0.000241254
5.28339e-07,0.0020245
5.30697e-07,0.00700258
5.33056e-07,0.00545662
5.35415e-07,0.000201892
5.37773e-07,0.00111624
5.40132e-07,0.00616964
5.4249e-07,0.00528849
5.44849e-07,6.53273e-05
5.47208e-07,0.000479774
5.49566e-07,0.00539605
5.51925e-07,0.00489321
5.54284e-07,-0.000101885
5.56642e-07,6.70179e-05
5.59001e-07,0.00470795
5.6136e-07,0.00438793
5.63718e-07,-0.000260893
5.66077e-07,-0.000171827
5.68436e-07,0.00411431
5.70794e-07,0.00384975
5.73153e-07,-0.000393009
5.75512e-07,-0.000282349
5.7787e-07,0.00361229
5.80229e-07,0.00332464
5.82588e-07,-0.000492623
5.84946e-07,-0.000303358
5.87305e-07,0.00319233
5.89664e-07,0.00283692
5.92022e-07,-0.000561469
5.94381e-07,-0.000266055
5.9674e-07,0.00284218
5.99098e-07,0.00239715
6.01457e-07,-0.000604595
6.03816e-07,-0.000194239
6.06174e-07,0.00254946
6.08533e-07,0.00200783
6.10891e-07,-0.000627865
6.1325e-07,-0.000105145
6.15609e-07,0.00230309
6.17967e-07,0.00166717
6.20326e-07,-0.000636656
6.22685e-07,-1.05972e-05
6.25043e-07,0.00209381
6.27402e-07,0.00137138
6.29761e-07,-0.000635344
6.32119e-07,8.17817e-05
6.34478e-07,0.00191427
6.36837e-07,0.00111592
6.39195e-07,-0.000627237
6.41554e-07,0.00016745
6.43913e-07,0.0017587
6.46271e-07,0.000896214
6.4863e-07,-0.000614715
6.50989e-07,0.00024402
6.53347e-07,0.00162268
6.55706e-07,0.000707891
6.58065e-07,-0.00059944
6.60423e-07,0.000310533
6.62782e-07,0.0015028
6.65141e-07,0.000546967
6.67499e-07,-0.000582546
6.69858e-07,0.000366936
6.72216e-07,0.00139641
6.74575e-07,0.000409857
6.76934e-07,-0.000564802
6.79292e-07,0.000413709
6.81651e-07,0.00130141
6.8401e-07,0.000293376
6.86368e-07,-0.000546723
6.88727e-07,0.000451624
6.91086e-07,0.00121615
6.93444e-07,0.000194714
6.95803e-07,-0.000528654
6.98162e-07,0.000481582
7.0052e-07,0.00113925
7.02879e-07,0.000111411
7.05238e-07,-0.000510828
7.07596e-07,0.000504515
7.09955e-07,0.00106963
7.12314e-07,4.13156e-05
7.14672e-07,-0.000493394
7.17031e-07,0.000521329
7.1939e-07,0.00100635
7.21748e-07,-1.74383e-05
7.24107e-07,-0.000476453
7.26466e-07,0.000532873
7.28824e-07,0.000948637
7.31183e-07,-6.64692e-05
7.33541e-07,-0.000460063
7.359e-07,0.000539919
7.38259e-07,0.000895847
7.40617e-07,-0.000107176
7.42976e-07,-0.000444259
7.45335e-07,0.000543157
7.47693e-07,0.000847417
7.50052e-07,-0.000140763
7.52411e-07,-0.000429058
7.54769e-07,0.000543199
7.57128e-07,0.00080287
7.59487e-07,-0.00016827
7.61845e-07,-0.000414463
7.64204e-07,0.000540581
7.66563e-07,0.000761793
7.68921e-07,-0.000190588
7.7128e-07,-0.000400467
7.73639e-07,0.000535768
7.75997e-07,0.000723828
7.78356e-07,-0.000208484
7.80715e-07,-0.000387058
7.83073e-07,0.000529161
7.85432e-07,0.000688664
7.87791e-07,-0.000222616
7.90149e-07,-0.00037422
7.92508e-07,0.000521106
7.94867e-07,0.000656028
7.97225e-07,-0.000233547
7.99584e-07,-0.000361933
8.01942e-07,0.000511896
8.04301e-07,0.000625679
8.0666e-07,-0.000241762
8.09018e-07,-0.000350177
8.11377e-07,0.000501784
8.13736e-07,0.000597406
8.16094e-07,-0.000247674
8.18453e-07,-0.00033893
8.20812e-07,0.000490983
8.2317e-07,0.000571022
8.25529e-07,-0.00025164
8.27888e-07,-0.000328169
8.30246e-07,0.000479671
8.32605e-07,0.00054636
8.34964e-07,-0.000253963
8.37322e-07,-0.000317873
8.39681e-07,0.000468001
8.4204e-07,0.000523272
8.44398e-07,-0.000254904
8.46757e-07,-0.000308019
8.49116e-07,0.0004561
8.51474e-07,0.000501627
8.53833e-07,-0.000254687
8.56192e-07,-0.000298588
8.5855e-07,0.000444074
8.60909e-07,0.000481304
8.63267e-07,-0.000253502
8.65626e-07,-0.000289557
8.67985e-07,0.00043201
8.70343e-07,0.000462198
8.72702e-07,-0.000251513
8.75061e-07,-0.000280908
8.77419e-07,0.000419981
8.79778e-07,0.000444212
8.82137e-07,-0.000248861
8.84495e-07,-0.000272622
8.86854e-07,0.000408048
8.89213e-07,0.000427261
8.91571e-07,-0.000245666
8.9393e-07,-0.00026468
8.96289e-07,0.000396257
8.98647e-07,0.000411266
9.01006e-07,-0.000242029
9.03365e-07,-0.000257065
9.05723e-07,0.000384649
9.08082e-07,0.000396155
9.10441e-07,-0.000238038
9.12799e-07,-0.000249761
9.15158e-07,0.000373255
9.17517e-07,0.000381865
9.19875e-07,-0.000233768
9.22234e-07,-0.000242753
9.24593e-07,0.000362098
9.26951e-07,0.000368337
9.2931e-07,-0.000229282
9.31668e-07,-0.000236025
9.34027e-07,0.000351197
9.36386e-07,0.000355517
9.38744e-07,-0.000224635
9.41103e-07,-0.000229564
9.43462e-07,0.000340566
9.4582e-07,0.000343357
9.48179e-07,-0.000219872
9.50538e-07,-0.000223358
9.52896e-07,0.000330214
9.55255e-07,0.000331811
9.57614e-07,-0.000215033
9.59972e-07,-0.000217392
9.62331e-07,0.000320149
9.6469e-07,0.000320839
9.67048e-07,-0.000210151
9.69407e-07,-0.000211656
9.71766e-07,0.000310373
9.74124e-07,0.000310404
9.76483e-07,-0.000205253
9.78842e-07,-0.000206138
9.812e-07,0.000300888
9.83559e-07,0.000300471
9.85918e-07,-0.000200363
9.88276e-07,-0.000200829
9.90635e-07,0.000291693
9.92993e-07,0.000291007
9.95352e-07,-0.000195501
9.97711e-07,-0.000195717
1.00007e-06,0.000282787
1.00243e-06,0.000281985
1.00479e-06,-0.000190682
1.00715e-06,-0.000190794
1.0095e-06,0.000274164
1.01186e-06,0.000273376
1.01422e-06,-0.00018592
1.01658e-06,-0.000186051
1.01894e-06,0.000265822
1.0213e-06,0.000265156
1.02366e-06,-0.000181226
1.02601e-06,-0.000181479
1.02837e-06,0.000257754
1.03073e-06,0.000257302
1.03309e-06,-0.00017661
1.03545e-06,-0.000177071
1.03781e-06,0.000249955
1.04017e-06,0.000249791
1.04253e-06,-0.000172077
1.04488e-06,-0.000172818
1.04724e-06,0.000242417
1.0496e-06,0.000242606
1.05196e-06,-0.000167635
1.05432e-06,-0.000168715
1.05668e-06,0.000235135
1.05904e-06,0.000235726
1.06139e-06,-0.000163286
1.06375e-06,-0.000164754
1.06611e-06,0.000228102
1.06847e-06,0.000229135
1.07083e-06,-0.000159035
1.07319e-06,-0.000160928
1.07555e-06,0.000221309
1.07791e-06,0.000222816
1.08026e-06,-0.000154884
1.08262e-06,-0.000157233
1.08498e-06,0.000214749
1.08734e-06,0.000216756
1.0897e-06,-0.000150834
1.09206e-06,-0.000153661
1.09442e-06,0.000208416
1.09677e-06,0.00021094
1.09913e-06,-0.000146885
1.10149e-06,-0.000150209
1.10385e-06,0.000202301
1.10621e-06,0.000205354
1.10857e-06,-0.000143039
1.11093e-06,-0.00014687
1.11328e-06,0.000196398
1.11564e-06,0.000199988
1.118e-06,-0.000139294
1.12036e-06,-0.00014364
1.12272e-06,0.000190699
1.12508e-06,0.00019483
1.12744e-06,-0.00013565
1.1298e-06,-0.000140514
1.13215e-06,0.000185197
1.13451e-06,0.000189868
1.13687e-06,-0.000132107
1.13923e-06,-0.000137488
1.14159e-06,0.000179885
1.14395e-06,0.000185094
1.14631e-06,-0.000128662
1.14866e-06,-0.000134558
1.15102e-06,0.000174756
1.15338e-06,0.000180497
1.15574e-06,-0.000125314
1.1581e-06,-0.000131719
1.16046e-06,0.000169804
1.16282e-06,0.00017607
1.16518e-06,-0.000122062
1.16753e-06,-0.000128969
1.16989e-06,0.000165022
1.17225e-06,0.000171804
1.17461e-06,-0.000118903
1.17697e-06,-0.000126303
1.17933e-06,0.000160405
1.18169e-06,0.00016769
1.18404e-06,-0.000115836
1.1864e-06,-0.000123718
1.18876e-06,0.000155945
1.19112e-06,0.000163723
1.19348e-06,-0.000112858
1.19584e-06,-0.000121211
1.1982e-06,0.000151637
1.20056e-06,0.000159895
1.20291e-06,-0.000109967
1.20527e-06,-0.000118779
1.20763e-06,0.000147475
1.20999e-06,0.0001562
1.21235e-06,-0.000107161
1.21471e-06,-0.000116419
1.21707e-06,0.000143454
1.21942e-06,0.000152631
1.22178e-06,-0.000104438
1.22414e-06,-0.000114127
1.2265e-06,0.000139569
1.22886e-06,0.000149183
1.23122e-06,-0.000101796
1.23358e-06,-0.000111903
1.23593e-06,0.000135814
1.23829e-06,0.000145851
1.24065e-06,-9.92321e-05
1.24301e-06,-0.000109742
1.24537e-06,0.000132185
1.24773e-06,0.000142629
1.25009e-06,-9.67444e-05
1.25245e-06,-0.000107643
1.2548e-06,0.000128676
1.25716e-06,0.000139512
1.25952e-06,-9.43305e-05
1.26188e-06,-0.000105603
1.26424e-06,0.000125284
1.2666e-06,0.000136497
1.26896e-06,-9.19883e-05
1.27131e-06,-0.000103621
1.27367e-06,0.000122003
1.27603e-06,0.000133578
1.27839e-06,-8.97157e-05
1.28075e-06,-0.000101693
1.28311e-06,0.00011883
1.28547e-06,0.000130752
1.28783e-06,-8.75105e-05
1.29018e-06,-9.98181e-05
1.29254e-06,0.000115761
1.2949e-06,0.000128014
1.29726e-06,-8.53707e-05
1.29962e-06,-9.79943e-05
1.30198e-06,0.000112791
1.30434e-06,0.000125362
1.30669e-06,-8.32941e-05
1.30905e-06,-9.62197e-05
1.31141e-06,0.000109918
1.31377e-06,0.000122792
1.31613e-06,-8.12786e-05
1.31849e-06,-9.44922e-05
1.32085e-06,0.000107137
1.32321e-06,0.0001203
1.32556e-06,-7.93217e-05
1.32792e-06,-9.28094e-05
1.33028e-06,0.000104447
1.33264e-06,0.000117885
1.335e-06,-7.74198e-05
1.33736e-06,-9.11678e-05
1.33972e-06,0.000101846
1.34207e-06,0.000115548
1.34443e-06,-7.55673e-05
1.34679e-06,-8.95607e-05
1.34915e-06,9.93381e-05
1.35151e-06,0.000113293
1.35387e-06,-7.37521e-05
1.35623e-06,-8.79741e-05
1.35858e-06,9.69356e-05
1.36094e-06,0.000111137
1.3633e-06,-7.19483e-05
1.36566e-06,-8.63764e-05
1.36802e-06,9.46726e-05
1.37038e-06,0.000109124
1.37274e-06,-7.00982e-05
1.3751e-06,-8.46981e-05
1.37745e-06,9.26298e-05
1.37981e-06,0.000107351
1.38217e-06,-6.80775e-05
1.38453e-06,-8.27892e-05
1.38689e-06,9.09837e-05
1.38925e-06,0.000106033
1.39161e-06,-6.56259e-05
1.39396e-06,-8.03395e-05
1.39632e-06,9.01e-05
1.39868e-06,0.000105605
1.40104e-06,-6.22234e-05
1.4034e-06,-7.67352e-05
1.40576e-06,9.06977e-05
1.40812e-06,0.000106912
1.41048e-06,-5.68767e-05
1.41283e-06,-7.08175e-05
1.41519e-06,9.41212e-05
1.41755e-06,0.000111513
1.41991e-06,-4.77795e-05
1.42227e-06,-6.05064e-05
1.42463e-06,0.000102755
1.42699e-06,0.000122139
1.42934e-06,-3.18146e-05
1.4317e-06,-4.2259e-05
1.43406e-06,0.000120609
1.43642e-06,0.000143315
1.43878e-06,-3.88915e-06
1.44114e-06,-1.03704e-05
1.4435e-06,0.000154048
1.44586e-06,0.000182117
1.44821e-06,4.3837e-05
1.45057e-06,4.38068e-05
1.45293e-06,0.000212565
1.45529e-06,0.000248931
1.45765e-06,0.000122674
1.46001e-06,0.000132529
1.46237e-06,0.00030938
1.46472e-06,0.000357945
1.46708e-06,0.000247773
1.46944e-06,0.000271889
1.4718e-06,0.000461479
1.47416e-06,0.000526984
1.47652e-06,0.000437724
1.47888e-06,0.000481129
1.48123e-06,0.000688632
1.48359e-06,0.000776194
1.48595e-06,0.000712866
1.48831e-06,0.000780571
1.49067e-06,0.0010109
1.49303e-06,0.00112511
1.49539e-06,0.00109192
1.49775e-06,0.0011878
1.5001e-06,0.00144438
1.50246e-06,0.00158798
1.50482e-06,0.00158688
1.50718e-06,0.00171214
1.50954e-06,0.00199533
1.5119e-06,0.00216755
1.51426e-06,0.00219661
1.51661e-06,0.00234817
1.51897e-06,0.00265361
1.52133e-06,0.00284865
1.52369e-06,0.00290053
1.52605e-06,0.0030696
1.52841e-06,0.00338703
1.53077e-06,0.00359297
1.53313e-06,0.00365412
1.53548e-06,0.00382569
1.53784e-06,0.00413863
1.5402e-06,0.0043375
1.54256e-06,0.00438855
1.54492e-06,0.00454208
1.54728e-06,0.00482901
1.54964e-06,0.00499827
1.55199e-06,0.00501601
1.55435e-06,0.00512777
1.55671e-06,0.00536495
1.55907e-06,0.00548056
1.56143e-06,0.00544181
1.56379e-06,0.00548849
1.56615e-06,0.00565538
1.56851e-06,0.00569587
1.57086e-06,0.00558528
1.57322e-06,0.00554837
1.57558e-06,0.00563953
1.57794e-06,0.00559033
1.5803e-06,0.00541902
1.58266e-06,0.00528874
1.58502e-06,0.00534093
1.58737e-06,0.00519734
1.58973e-06,0.00503472
1.59209e-06,0.00481091
1.59445e-06,0.00492213
1.59681e-06,0.00468643
1.59917e-06,0.0046263
1.60153e-06,0.00430966
1.60388e-06,0.00449228
1.60624e-06,0.00415855
1.6086e-06,0.00401527
1.61096e-06,0.00359122
1.61332e-06,0.003367
1.61568e-06,0.00292075
1.61804e-06,0.00197735
1.6204e-06,0.00145912
1.62275e-06,0.000208934
1.62511e-06,-0.00026571
1.62747e-06,-0.00193443
1.62983e-06,-0.0023616
1.63219e-06,-0.00336687
1.63455e-06,-0.00361882
1.63691e-06,-0.00376659
1.63926e-06,-0.00392299
1.64162e-06,-0.00279409
1.64398e-06,-0.00290288
1.64634e-06,-0.00184141
1.6487e-06,-0.00213356
1.65106e-06,-0.00202235
1.65342e-06,-0.00249133
1.65578e-06,-0.00417064
1.65813e-06,-0.00472974
1.66049e-06,-0.00660676
1.66285e-06,-0.00690664
1.66521e-06,-0.00755227
1.66757e-06,-0.00754122
1.66993e-06,-0.00618516
1.67229e-06,-0.00602378
1.67464e-06,-0.00493643
1.677e-06,-0.00504416
1.67936e-06,-0.0058043
1.68172e-06,-0.00612294
1.68408e-06,-0.00840625
1.68644e-06,-0.0085989
1.6888e-06,-0.00925254
1.69116e-06,-0.00900158
1.69351e-06,-0.00751807
1.69587e-06,-0.00726936
1.69823e-06,-0.00581499
1.70059e-06,-0.00604041
1.70295e-06,-0.00712178
1.70531e-06,-0.00771878
1.70767e-06,-0.00906847
1.71002e-06,-0.00923655
1.71238e-06,-0.0084192
1.71474e-06,-0.00805144
1.7171e-06,-0.00609473
1.71946e-06,-0.00575818
1.72182e-06,-0.00638154
1.72418e-06,-0.00642824
1.72653e-06,-0.00824429
1.72889e-06,-0.00806653
1.73125e-06,-0.007626
1.73361e-06,-0.00713082
1.73597e-06,-0.00484779
1.73833e-06,-0.00467286
1.74069e-06,-0.00500317
1.74305e-06,-0.00531326
1.7454e-06,-0.00711726
1.74776e-06,-0.00687722
1.75012e-06,-0.00626884
1.75248e-06,-0.00541845
1.75484e-06,-0.00302798
1.7572e-06,-0.00264213
1.75956e-06,-0.0025809
1.76191e-06,-0.00279836
1.76427e-06,-0.00285475
1.76663e-06,-0.00234839
1.76899e-06,5.77744e-05
1.77135e-06,0.00112198
1.77371e-06,0.00274759
1.77607e-06,0.00308417
1.77843e-06,0.000999682
1.78078e-06,0.00071529
1.78314e-06,-0.00050584
1.7855e-06,-0.000322735
1.78786e-06,0.000404181
1.79022e-06,0.000572226
1.79258e-06,3.40561e-05
1.79494e-06,-7.98089e-05
1.79729e-06,-0.000414748
1.79965e-06,9.04164e-06
1.80201e-06,0.00315904
1.80437e-06,0.00384555
1.80673e-06,0.00492706
1.80909e-06,0.00464117
1.81145e-06,0.00145061
1.81381e-06,0.00104726
1.81616e-06,-0.000197618
1.81852e-06,4.54957e-05
1.82088e-06,0.00215711
1.82324e-06,0.00216843
1.8256e-06,0.00244055
1.82796e-06,0.00232302
1.83032e-06,0.00238567
1.83267e-06,0.00292238
1.83503e-06,0.00340471
1.83739e-06,0.00316275
1.83975e-06,0.00116408
1.84211e-06,0.000236615
1.84447e-06,-0.000736063
1.84683e-06,-0.000283856
1.84919e-06,0.00298945
1.85154e-06,0.00380062
1.8539e-06,0.0038869
1.85626e-06,0.00306787
1.85862e-06,-8.6082e-05
1.86098e-06,-0.000585499
1.86334e-06,-0.000132865
1.8657e-06,0.00044562
1.86805e-06,0.00233851
1.87041e-06,0.00233683
1.87277e-06,0.00168066
1.87513e-06,0.00142759
1.87749e-06,0.00110675
1.87985e-06,0.00115279
1.88221e-06,0.000351944
1.88456e-06,-2.33812e-05
1.88692e-06,-6.21769e-05
1.88928e-06,0.00019457
1.89164e-06,0.00228496
1.894e-06,0.00269474
1.89636e-06,0.00162039
1.89872e-06,0.000851797
1.90108e-06,-0.00170044
1.90343e-06,-0.00181204
1.90579e-06,0.00104236
1.90815e-06,0.00189816
1.91051e-06,0.00272553
1.91287e-06,0.00222787
1.91523e-06,-0.000936206
1.91759e-06,-0.00138752
1.91994e-06,-0.000362279
1.9223e-06,0.000182847
1.92466e-06,0.00200923
1.92702e-06,0.00199116
1.92938e-06,0.000248513
1.93174e-06,-3.46851e-06
1.9341e-06,-7.17876e-05
1.93646e-06,-7.94232e-05
1.93881e-06,0.000380802
1.94117e-06,0.000359746
1.94353e-06,0.000567546
1.94589e-06,0.000958371
1.94825e-06,0.00109655
1.95061e-06,0.000674442
1.95297e-06,-0.000660209
1.95532e-06,-0.000963032
1.95768e-06,-2.11805e-05
1.96004e-06,0.000874289
1.9624e-06,0.0022214
1.96476e-06,0.00174
1.96712e-06,-0.0010389
1.96948e-06,-0.00167822
1.97184e-06,-0.00056006
1.97419e-06,0.000598061
1.97655e-06,0.00258448
1.97891e-06,0.00212257
1.98127e-06,-0.000861391
1.98363e-06,-0.00153172
1.98599e-06,-0.000751607
1.98835e-06,0.000291056
1.9907e-06,0.00238326
1.99306e-06,0.00202746
1.99542e-06,-0.000552438
1.99778e-06,-0.00104703
2.00014e-06,-0.000384732
2.0025e-06,0.000357192
2.00486e-06,0.00167797
2.00721e-06,0.0014046
2.00957e-06,5.30055e-05
2.01193e-06,-6.57575e-05
2.01429e-06,0.000107502
2.01665e-06,0.000335375
2.01901e-06,0.000965315
2.02137e-06,0.000957181
2.02373e-06,0.000857008
2.02608e-06,0.000989137
2.02844e-06,0.00057846
2.0308e-06,0.000342016
2.03316e-06,0.000445932
2.03552e-06,0.000800946
2.03788e-06,0.0019894
2.04024e-06,0.00218874
2.04259e-06,0.000677565
2.04495e-06,9.59767e-05
2.04731e-06,0.000635039
2.04967e-06,0.00147211
2.05203e-06,0.00302765
2.05439e-06,0.00294107
2.05675e-06,0.000672032
2.05911e-06,0.000147797
2.06146e-06,0.00150232
2.06382e-06,0.00259525
2.06618e-06,0.00377435
2.06854e-06,0.00332246
2.0709e-06,0.000770524
2.07326e-06,0.00058158
2.07562e-06,0.00293883
2.07797e-06,0.00398088
2.08033e-06,0.00389353
2.08269e-06,0.00316814
2.08505e-06,0.0014994
2.08741e-06,0.00179547
2.08977e-06,0.00416272
2.09213e-06,0.00475729
2.09449e-06,0.00376851
2.09684e-06,0.00317832
2.0992e-06,0.00266567
2.10156e-06,0.0031225
2.10392e-06,0.00473921
2.10628e-06,0.00492078
2.10864e-06,0.00373641
2.111e-06,0.00344545
2.11335e-06,0.0037963
2.11571e-06,0.00406336
2.11807e-06,0.00446961
2.12043e-06,0.00450535
2.12279e-06,0.00414791
2.12515e-06,0.00402942
2.12751e-06,0.00393846
2.12986e-06,0.013811
2.13222e-06,0.00404433
2.13458e-06,-0.00564833
2.13694e-06,0.0043302
2.1393e-06,0.0088293
2.14166e-06,0.00302671
2.14402e-06,-0.00197979
2.14638e-06,0.003806
2.14873e-06,0.00776524
2.15109e-06,0.00349181
2.15345e-06,-0.00109631
2.15581e-06,0.00164163
2.15817e-06,0.00506739
2.16053e-06,0.00353829
2.16289e-06,0.000243631
2.16524e-06,0.00120877
2.1676e-06,0.00294772
2.16996e-06,0.000822572
2.17232e-06,-0.00109462
2.17468e-06,0.00208698
2.17704e-06,0.00335774
2.1794e-06,0.0130394
2.18176e-06,-0.00392675
2.18411e-06,-0.00593107
2.18647e-06,0.00279606
2.18883e-06,-0.00753219
2.19119e-06,-0.00430201
2.19355e-06,0.00353733
2.19591e-06,-0.000481988
2.19827e-06,-0.00873079
2.20062e-06,-0.00340129
2.20298e-06,0.00219905
2.20534e-06,-0.00289577
2.2077e-06,-0.00913432
2.21006e-06,-0.00477287
2.21242e-06,0.000512471
2.21478e-06,-0.00263516
2.21714e-06,-0.00864043
2.21949e-06,-0.0073771
2.22185e-06,-0.00290025
2.22421e-06,-0.00251888
2.22657e-06,-0.0060005
2.22893e-06,-0.00841331
2.23129e-06,-0.00716971
2.23365e-06,-0.00452783
2.236e-06,-0.0035458
